start_date,start_time,end_date,end_time,sum,num_true_positives_pitchtracked
3/8/25,02:00:00,3/8/25,03:00:00,0,1
3/8/25,03:00:00,3/8/25,04:00:00,0,0
3/8/25,04:00:00,3/8/25,05:00:00,0,4
3/8/25,05:00:00,3/8/25,06:00:00,0,4
3/8/25,06:00:00,3/8/25,07:00:00,0,1
3/8/25,07:00:00,3/8/25,08:00:00,0,0
3/8/25,08:00:00,3/8/25,09:00:00,0,0
3/8/25,09:00:00,3/8/25,10:00:00,0,0
3/8/25,10:00:00,3/8/25,11:00:00,0,0
3/8/25,11:00:00,3/8/25,12:00:00,0,0
3/8/25,12:00:00,3/8/25,13:00:00,0,2
3/8/25,13:00:00,3/8/25,14:00:00,0,0
3/8/25,14:00:00,3/8/25,15:00:00,0,3
3/8/25,15:00:00,3/8/25,16:00:00,0,7
3/8/25,16:00:00,3/8/25,17:00:00,0,6
3/8/25,17:00:00,3/8/25,18:00:00,0,4
3/8/25,18:00:00,3/8/25,19:00:00,0,12
3/8/25,19:00:00,3/8/25,20:00:00,0,10
3/8/25,20:00:00,3/8/25,21:00:00,0,3
3/8/25,21:00:00,3/8/25,22:00:00,0,1
3/8/25,22:00:00,3/8/25,23:00:00,0,1
3/8/25,23:00:00,3/8/25,24:00:00,289,4
3/9/25,00:00:00,3/9/25,01:00:00,0,16
3/9/25,01:00:00,3/9/25,02:00:00,0,2
3/9/25,02:00:00,3/9/25,03:00:00,0,0
3/9/25,03:00:00,3/9/25,04:00:00,0,6
3/9/25,04:00:00,3/9/25,05:00:00,0,2
3/9/25,05:00:00,3/9/25,06:00:00,0,13
3/9/25,06:00:00,3/9/25,07:00:00,0,12
3/9/25,07:00:00,3/9/25,08:00:00,0,6
3/9/25,08:00:00,3/9/25,09:00:00,0,15
3/9/25,09:00:00,3/9/25,10:00:00,0,9
3/9/25,10:00:00,3/9/25,11:00:00,0,12
3/9/25,11:00:00,3/9/25,12:00:00,0,22
3/9/25,12:00:00,3/9/25,13:00:00,0,16
3/9/25,13:00:00,3/9/25,14:00:00,0,6
3/9/25,14:00:00,3/9/25,15:00:00,0,1
3/9/25,15:00:00,3/9/25,16:00:00,0,8
3/9/25,16:00:00,3/9/25,17:00:00,0,3
3/9/25,17:00:00,3/9/25,18:00:00,0,17
3/9/25,18:00:00,3/9/25,19:00:00,0,5
3/9/25,19:00:00,3/9/25,20:00:00,0,9
3/9/25,20:00:00,3/9/25,21:00:00,0,10
3/9/25,21:00:00,3/9/25,22:00:00,0,13
3/9/25,22:00:00,3/9/25,23:00:00,0,4
3/9/25,23:00:00,3/9/25,24:00:00,399,6
3/10/25,00:00:00,3/10/25,01:00:00,0,2
3/10/25,01:00:00,3/10/25,02:00:00,0,0
3/10/25,02:00:00,3/10/25,03:00:00,0,5
3/10/25,03:00:00,3/10/25,04:00:00,0,9
3/10/25,04:00:00,3/10/25,05:00:00,0,1
3/10/25,05:00:00,3/10/25,06:00:00,0,0
3/10/25,06:00:00,3/10/25,07:00:00,0,0
3/10/25,07:00:00,3/10/25,08:00:00,0,1
3/10/25,08:00:00,3/10/25,09:00:00,0,11
3/10/25,09:00:00,3/10/25,10:00:00,0,9
3/10/25,10:00:00,3/10/25,11:00:00,0,3
3/10/25,11:00:00,3/10/25,12:00:00,0,10
3/10/25,12:00:00,3/10/25,13:00:00,0,12
3/10/25,13:00:00,3/10/25,14:00:00,0,8
3/10/25,14:00:00,3/10/25,15:00:00,0,9
3/10/25,15:00:00,3/10/25,16:00:00,0,7
3/10/25,16:00:00,3/10/25,17:00:00,0,7
3/10/25,17:00:00,3/10/25,18:00:00,0,2
3/10/25,18:00:00,3/10/25,19:00:00,0,7
3/10/25,19:00:00,3/10/25,20:00:00,0,7
3/10/25,20:00:00,3/10/25,21:00:00,0,12
3/10/25,21:00:00,3/10/25,22:00:00,0,6
3/10/25,22:00:00,3/10/25,23:00:00,0,7
3/10/25,23:00:00,3/10/25,24:00:00,452,6
3/11/25,00:00:00,3/11/25,01:00:00,0,0
3/11/25,01:00:00,3/11/25,02:00:00,0,0
3/11/25,02:00:00,3/11/25,03:00:00,0,0
3/11/25,03:00:00,3/11/25,04:00:00,0,0
3/11/25,04:00:00,3/11/25,05:00:00,0,3
3/11/25,05:00:00,3/11/25,06:00:00,0,8
3/11/25,06:00:00,3/11/25,07:00:00,0,8
3/11/25,07:00:00,3/11/25,08:00:00,0,1
3/11/25,08:00:00,3/11/25,09:00:00,0,0
3/11/25,09:00:00,3/11/25,10:00:00,0,0
3/11/25,10:00:00,3/11/25,11:00:00,0,9
3/11/25,11:00:00,3/11/25,12:00:00,0,9
3/11/25,12:00:00,3/11/25,13:00:00,0,20
3/11/25,13:00:00,3/11/25,14:00:00,0,35
3/11/25,14:00:00,3/11/25,15:00:00,0,15
3/11/25,15:00:00,3/11/25,16:00:00,0,16
3/11/25,16:00:00,3/11/25,17:00:00,0,15
3/11/25,17:00:00,3/11/25,18:00:00,0,11
3/11/25,18:00:00,3/11/25,19:00:00,0,22
3/11/25,19:00:00,3/11/25,20:00:00,0,17
3/11/25,20:00:00,3/11/25,21:00:00,0,30
3/11/25,21:00:00,3/11/25,22:00:00,0,25
3/11/25,22:00:00,3/11/25,23:00:00,0,7
3/11/25,23:00:00,3/11/25,24:00:00,494,12
3/12/25,00:00:00,3/12/25,01:00:00,0,22
3/12/25,01:00:00,3/12/25,02:00:00,0,18
3/12/25,02:00:00,3/12/25,03:00:00,0,25
3/12/25,03:00:00,3/12/25,04:00:00,0,21
3/12/25,04:00:00,3/12/25,05:00:00,0,10
3/12/25,05:00:00,3/12/25,06:00:00,0,9
3/12/25,06:00:00,3/12/25,07:00:00,0,10
3/12/25,07:00:00,3/12/25,08:00:00,0,4
3/12/25,08:00:00,3/12/25,09:00:00,0,0
3/12/25,09:00:00,3/12/25,10:00:00,0,0
3/12/25,10:00:00,3/12/25,11:00:00,0,5
3/12/25,11:00:00,3/12/25,12:00:00,0,0
3/12/25,12:00:00,3/12/25,13:00:00,0,8
3/12/25,13:00:00,3/12/25,14:00:00,0,12
3/12/25,14:00:00,3/12/25,15:00:00,0,16
3/12/25,15:00:00,3/12/25,16:00:00,0,10
3/12/25,16:00:00,3/12/25,17:00:00,0,11
3/12/25,17:00:00,3/12/25,18:00:00,0,13
3/12/25,18:00:00,3/12/25,19:00:00,0,14
3/12/25,19:00:00,3/12/25,20:00:00,0,19
3/12/25,20:00:00,3/12/25,21:00:00,0,12
3/12/25,21:00:00,3/12/25,22:00:00,0,15
3/12/25,22:00:00,3/12/25,23:00:00,0,15
3/12/25,23:00:00,3/12/25,24:00:00,530,4
3/13/25,00:00:00,3/13/25,01:00:00,0,5
3/13/25,01:00:00,3/13/25,02:00:00,0,0
3/13/25,02:00:00,3/13/25,03:00:00,0,2
3/13/25,03:00:00,3/13/25,04:00:00,0,1
3/13/25,04:00:00,3/13/25,05:00:00,0,0
3/13/25,05:00:00,3/13/25,06:00:00,0,0
3/13/25,06:00:00,3/13/25,07:00:00,0,0
3/13/25,07:00:00,3/13/25,08:00:00,0,0
3/13/25,08:00:00,3/13/25,09:00:00,0,0
3/13/25,09:00:00,3/13/25,10:00:00,0,1
3/13/25,10:00:00,3/13/25,11:00:00,0,5
3/13/25,11:00:00,3/13/25,12:00:00,0,30
3/13/25,12:00:00,3/13/25,13:00:00,0,14
3/13/25,13:00:00,3/13/25,14:00:00,0,21
3/13/25,14:00:00,3/13/25,15:00:00,0,6
3/13/25,15:00:00,3/13/25,16:00:00,0,9
3/13/25,16:00:00,3/13/25,17:00:00,0,1
3/13/25,17:00:00,3/13/25,18:00:00,0,0
3/13/25,18:00:00,3/13/25,19:00:00,0,0
3/13/25,19:00:00,3/13/25,20:00:00,0,0
3/13/25,20:00:00,3/13/25,21:00:00,0,0
3/13/25,21:00:00,3/13/25,22:00:00,0,0
3/13/25,22:00:00,3/13/25,23:00:00,0,0
3/13/25,23:00:00,3/13/25,24:00:00,203,0
3/14/25,00:00:00,3/14/25,01:00:00,0,0
3/14/25,01:00:00,3/14/25,02:00:00,0,0
3/14/25,02:00:00,3/14/25,03:00:00,0,0
3/14/25,03:00:00,3/14/25,04:00:00,0,0
3/14/25,04:00:00,3/14/25,05:00:00,0,0
3/14/25,05:00:00,3/14/25,06:00:00,0,1
3/14/25,06:00:00,3/14/25,07:00:00,0,2
3/14/25,07:00:00,3/14/25,08:00:00,0,3
3/14/25,08:00:00,3/14/25,09:00:00,0,1
3/14/25,09:00:00,3/14/25,10:00:00,0,2
3/14/25,10:00:00,3/14/25,11:00:00,0,5
3/14/25,11:00:00,3/14/25,12:00:00,0,5
3/14/25,12:00:00,3/14/25,13:00:00,0,2
3/14/25,13:00:00,3/14/25,14:00:00,0,4
3/14/25,14:00:00,3/14/25,15:00:00,0,2
3/14/25,15:00:00,3/14/25,16:00:00,0,8
3/14/25,16:00:00,3/14/25,17:00:00,0,15
3/14/25,17:00:00,3/14/25,18:00:00,0,1
3/14/25,18:00:00,3/14/25,19:00:00,0,3
3/14/25,19:00:00,3/14/25,20:00:00,0,2
3/14/25,20:00:00,3/14/25,21:00:00,0,5
3/14/25,21:00:00,3/14/25,22:00:00,0,1
3/14/25,22:00:00,3/14/25,23:00:00,0,0
3/14/25,23:00:00,3/14/25,24:00:00,261,0
3/15/25,00:00:00,3/15/25,01:00:00,0,0
3/15/25,01:00:00,3/15/25,02:00:00,0,0
3/15/25,02:00:00,3/15/25,03:00:00,0,2
3/15/25,03:00:00,3/15/25,04:00:00,0,0
3/15/25,04:00:00,3/15/25,05:00:00,0,7
3/15/25,05:00:00,3/15/25,06:00:00,0,11
3/15/25,06:00:00,3/15/25,07:00:00,0,7
3/15/25,07:00:00,3/15/25,08:00:00,0,18
3/15/25,08:00:00,3/15/25,09:00:00,0,8
3/15/25,09:00:00,3/15/25,10:00:00,0,14
3/15/25,10:00:00,3/15/25,11:00:00,0,12
3/15/25,11:00:00,3/15/25,12:00:00,0,13
3/15/25,12:00:00,3/15/25,13:00:00,0,2
3/15/25,13:00:00,3/15/25,14:00:00,0,1
3/15/25,14:00:00,3/15/25,15:00:00,0,11
3/15/25,15:00:00,3/15/25,16:00:00,0,6
3/15/25,16:00:00,3/15/25,17:00:00,0,1
3/15/25,17:00:00,3/15/25,18:00:00,0,2
3/15/25,18:00:00,3/15/25,19:00:00,0,2
3/15/25,19:00:00,3/15/25,20:00:00,0,0
3/15/25,20:00:00,3/15/25,21:00:00,0,1
3/15/25,21:00:00,3/15/25,22:00:00,0,0
3/15/25,22:00:00,3/15/25,23:00:00,0,0
3/15/25,23:00:00,3/15/25,24:00:00,318,0
3/16/25,00:00:00,3/16/25,01:00:00,0,0
3/16/25,01:00:00,3/16/25,02:00:00,0,0
3/16/25,02:00:00,3/16/25,03:00:00,0,0
3/16/25,03:00:00,3/16/25,04:00:00,0,0
3/16/25,04:00:00,3/16/25,05:00:00,0,0
3/16/25,05:00:00,3/16/25,06:00:00,0,0
3/16/25,06:00:00,3/16/25,07:00:00,0,0
3/16/25,07:00:00,3/16/25,08:00:00,0,0
3/16/25,08:00:00,3/16/25,09:00:00,0,0
3/16/25,09:00:00,3/16/25,10:00:00,0,0
3/16/25,10:00:00,3/16/25,11:00:00,0,0
3/16/25,11:00:00,3/16/25,12:00:00,0,0
3/16/25,12:00:00,3/16/25,13:00:00,0,0
3/16/25,13:00:00,3/16/25,14:00:00,0,0
3/16/25,14:00:00,3/16/25,15:00:00,0,0
3/16/25,15:00:00,3/16/25,16:00:00,0,0
3/16/25,16:00:00,3/16/25,17:00:00,0,0
3/16/25,17:00:00,3/16/25,18:00:00,0,0
3/16/25,18:00:00,3/16/25,19:00:00,0,0
3/16/25,19:00:00,3/16/25,20:00:00,0,0
3/16/25,20:00:00,3/16/25,21:00:00,0,0
3/16/25,21:00:00,3/16/25,22:00:00,0,0
3/16/25,22:00:00,3/16/25,23:00:00,0,0
3/16/25,23:00:00,3/16/25,24:00:00,198,0
3/17/25,00:00:00,3/17/25,01:00:00,0,0
3/17/25,01:00:00,3/17/25,02:00:00,0,0
3/17/25,02:00:00,3/17/25,03:00:00,0,0
3/17/25,03:00:00,3/17/25,04:00:00,0,0
3/17/25,04:00:00,3/17/25,05:00:00,0,0
3/17/25,05:00:00,3/17/25,06:00:00,0,0
3/17/25,06:00:00,3/17/25,07:00:00,0,0
3/17/25,07:00:00,3/17/25,08:00:00,0,0
3/17/25,08:00:00,3/17/25,09:00:00,0,0
3/17/25,09:00:00,3/17/25,10:00:00,0,0
3/17/25,10:00:00,3/17/25,11:00:00,0,0
3/17/25,11:00:00,3/17/25,12:00:00,0,8
3/17/25,12:00:00,3/17/25,13:00:00,0,9
3/17/25,13:00:00,3/17/25,14:00:00,0,16
3/17/25,14:00:00,3/17/25,15:00:00,0,15
3/17/25,15:00:00,3/17/25,16:00:00,0,24
3/17/25,16:00:00,3/17/25,17:00:00,0,14
3/17/25,17:00:00,3/17/25,18:00:00,0,12
3/17/25,18:00:00,3/17/25,19:00:00,0,13
3/17/25,19:00:00,3/17/25,20:00:00,0,9
3/17/25,20:00:00,3/17/25,21:00:00,0,6
3/17/25,21:00:00,3/17/25,22:00:00,0,13
3/17/25,22:00:00,3/17/25,23:00:00,0,8
3/17/25,23:00:00,3/17/25,24:00:00,375,2
3/18/25,00:00:00,3/18/25,01:00:00,0,0
3/18/25,01:00:00,3/18/25,02:00:00,0,0
3/18/25,02:00:00,3/18/25,03:00:00,0,0
3/18/25,03:00:00,3/18/25,04:00:00,0,0
3/18/25,04:00:00,3/18/25,05:00:00,0,0
3/18/25,05:00:00,3/18/25,06:00:00,0,0
3/18/25,06:00:00,3/18/25,07:00:00,0,0
3/18/25,07:00:00,3/18/25,08:00:00,0,0
3/18/25,08:00:00,3/18/25,09:00:00,0,0
3/18/25,09:00:00,3/18/25,10:00:00,0,0
3/18/25,10:00:00,3/18/25,11:00:00,0,0
3/18/25,11:00:00,3/18/25,12:00:00,0,0
3/18/25,12:00:00,3/18/25,13:00:00,0,4
3/18/25,13:00:00,3/18/25,14:00:00,0,7
3/18/25,14:00:00,3/18/25,15:00:00,0,3
3/18/25,15:00:00,3/18/25,16:00:00,0,14
3/18/25,16:00:00,3/18/25,17:00:00,0,6
3/18/25,17:00:00,3/18/25,18:00:00,0,3
3/18/25,18:00:00,3/18/25,19:00:00,0,17
3/18/25,19:00:00,3/18/25,20:00:00,0,2
3/18/25,20:00:00,3/18/25,21:00:00,0,7
3/18/25,21:00:00,3/18/25,22:00:00,0,10
3/18/25,22:00:00,3/18/25,23:00:00,0,19
3/18/25,23:00:00,3/18/25,24:00:00,386,11
3/19/25,00:00:00,3/19/25,01:00:00,0,14
3/19/25,01:00:00,3/19/25,02:00:00,0,16
3/19/25,02:00:00,3/19/25,03:00:00,0,19
3/19/25,03:00:00,3/19/25,04:00:00,0,13
3/19/25,04:00:00,3/19/25,05:00:00,0,7
3/19/25,05:00:00,3/19/25,06:00:00,0,7
3/19/25,06:00:00,3/19/25,07:00:00,0,7
3/19/25,07:00:00,3/19/25,08:00:00,0,12
3/19/25,08:00:00,3/19/25,09:00:00,0,20
3/19/25,09:00:00,3/19/25,10:00:00,0,8
3/19/25,10:00:00,3/19/25,11:00:00,0,1
3/19/25,11:00:00,3/19/25,12:00:00,0,16
3/19/25,12:00:00,3/19/25,13:00:00,0,1
3/19/25,13:00:00,3/19/25,14:00:00,0,2
3/19/25,14:00:00,3/19/25,15:00:00,0,1
3/19/25,15:00:00,3/19/25,16:00:00,0,3
3/19/25,16:00:00,3/19/25,17:00:00,0,0
3/19/25,17:00:00,3/19/25,18:00:00,0,9
3/19/25,18:00:00,3/19/25,19:00:00,0,2
3/19/25,19:00:00,3/19/25,20:00:00,0,1
3/19/25,20:00:00,3/19/25,21:00:00,0,0
3/19/25,21:00:00,3/19/25,22:00:00,0,0
3/19/25,22:00:00,3/19/25,23:00:00,0,0
3/19/25,23:00:00,3/19/25,24:00:00,415,0
3/20/25,00:00:00,3/20/25,01:00:00,0,0
3/20/25,01:00:00,3/20/25,02:00:00,0,0
3/20/25,02:00:00,3/20/25,03:00:00,0,0
3/20/25,03:00:00,3/20/25,04:00:00,0,0
3/20/25,04:00:00,3/20/25,05:00:00,0,0
3/20/25,05:00:00,3/20/25,06:00:00,0,0
3/20/25,06:00:00,3/20/25,07:00:00,0,0
3/20/25,07:00:00,3/20/25,08:00:00,0,0
3/20/25,08:00:00,3/20/25,09:00:00,0,0
3/20/25,09:00:00,3/20/25,10:00:00,0,0
3/20/25,10:00:00,3/20/25,11:00:00,0,0
3/20/25,11:00:00,3/20/25,12:00:00,0,0
3/20/25,12:00:00,3/20/25,13:00:00,0,0
3/20/25,13:00:00,3/20/25,14:00:00,0,0
3/20/25,14:00:00,3/20/25,15:00:00,0,0
3/20/25,15:00:00,3/20/25,16:00:00,0,0
3/20/25,16:00:00,3/20/25,17:00:00,0,0
3/20/25,17:00:00,3/20/25,18:00:00,0,0
3/20/25,18:00:00,3/20/25,19:00:00,0,0
3/20/25,19:00:00,3/20/25,20:00:00,0,0
3/20/25,20:00:00,3/20/25,21:00:00,0,0
3/20/25,21:00:00,3/20/25,22:00:00,0,0
3/20/25,22:00:00,3/20/25,23:00:00,0,0
3/20/25,23:00:00,3/20/25,24:00:00,257,0
3/21/25,00:00:00,3/21/25,01:00:00,0,0
3/21/25,01:00:00,3/21/25,02:00:00,0,0
3/21/25,02:00:00,3/21/25,03:00:00,0,0
3/21/25,03:00:00,3/21/25,04:00:00,0,0
3/21/25,04:00:00,3/21/25,05:00:00,0,0
3/21/25,05:00:00,3/21/25,06:00:00,0,0
3/21/25,06:00:00,3/21/25,07:00:00,0,0
3/21/25,07:00:00,3/21/25,08:00:00,0,0
3/21/25,08:00:00,3/21/25,09:00:00,0,2
3/21/25,09:00:00,3/21/25,10:00:00,0,0
3/21/25,10:00:00,3/21/25,11:00:00,0,0
3/21/25,11:00:00,3/21/25,12:00:00,0,0
3/21/25,12:00:00,3/21/25,13:00:00,0,0
3/21/25,13:00:00,3/21/25,14:00:00,0,0
3/21/25,14:00:00,3/21/25,15:00:00,0,0
3/21/25,15:00:00,3/21/25,16:00:00,0,0
3/21/25,16:00:00,3/21/25,17:00:00,0,2
3/21/25,17:00:00,3/21/25,18:00:00,0,4
3/21/25,18:00:00,3/21/25,19:00:00,0,1
3/21/25,19:00:00,3/21/25,20:00:00,0,4
3/21/25,20:00:00,3/21/25,21:00:00,0,1
3/21/25,21:00:00,3/21/25,22:00:00,0,2
3/21/25,22:00:00,3/21/25,23:00:00,0,1
3/21/25,23:00:00,3/21/25,24:00:00,262,0
3/22/25,00:00:00,3/22/25,01:00:00,0,0
3/22/25,01:00:00,3/22/25,02:00:00,0,3
3/22/25,02:00:00,3/22/25,03:00:00,0,1
3/22/25,03:00:00,3/22/25,04:00:00,0,1
3/22/25,04:00:00,3/22/25,05:00:00,0,1
3/22/25,05:00:00,3/22/25,06:00:00,0,2
3/22/25,06:00:00,3/22/25,07:00:00,0,4
3/22/25,07:00:00,3/22/25,08:00:00,0,2
3/22/25,08:00:00,3/22/25,09:00:00,0,1
3/22/25,09:00:00,3/22/25,10:00:00,0,0
3/22/25,10:00:00,3/22/25,11:00:00,0,0
3/22/25,11:00:00,3/22/25,12:00:00,0,1
3/22/25,12:00:00,3/22/25,13:00:00,0,0
3/22/25,13:00:00,3/22/25,14:00:00,0,0
3/22/25,14:00:00,3/22/25,15:00:00,0,1
3/22/25,15:00:00,3/22/25,16:00:00,0,4
3/22/25,16:00:00,3/22/25,17:00:00,0,0
3/22/25,17:00:00,3/22/25,18:00:00,0,0
3/22/25,18:00:00,3/22/25,19:00:00,0,1
3/22/25,19:00:00,3/22/25,20:00:00,0,1
3/22/25,20:00:00,3/22/25,21:00:00,0,0
3/22/25,21:00:00,3/22/25,22:00:00,0,0
3/22/25,22:00:00,3/22/25,23:00:00,0,0
3/22/25,23:00:00,3/22/25,24:00:00,322,1
3/23/25,00:00:00,3/23/25,01:00:00,0,0
3/23/25,01:00:00,3/23/25,02:00:00,0,0
3/23/25,02:00:00,3/23/25,03:00:00,0,0
3/23/25,03:00:00,3/23/25,04:00:00,0,0
3/23/25,04:00:00,3/23/25,05:00:00,0,0
3/23/25,05:00:00,3/23/25,06:00:00,0,0
3/23/25,06:00:00,3/23/25,07:00:00,0,0
3/23/25,07:00:00,3/23/25,08:00:00,0,0
3/23/25,08:00:00,3/23/25,09:00:00,0,0
3/23/25,09:00:00,3/23/25,10:00:00,0,0
3/23/25,10:00:00,3/23/25,11:00:00,0,0
3/23/25,11:00:00,3/23/25,12:00:00,0,0
3/23/25,12:00:00,3/23/25,13:00:00,0,0
3/23/25,13:00:00,3/23/25,14:00:00,0,0
3/23/25,14:00:00,3/23/25,15:00:00,0,0
3/23/25,15:00:00,3/23/25,16:00:00,0,1
3/23/25,16:00:00,3/23/25,17:00:00,0,0
3/23/25,17:00:00,3/23/25,18:00:00,0,0
3/23/25,18:00:00,3/23/25,19:00:00,0,0
3/23/25,19:00:00,3/23/25,20:00:00,0,0
3/23/25,20:00:00,3/23/25,21:00:00,0,0
3/23/25,21:00:00,3/23/25,22:00:00,0,0
3/23/25,22:00:00,3/23/25,23:00:00,0,0
3/23/25,23:00:00,3/23/25,24:00:00,195,0
3/24/25,00:00:00,3/24/25,01:00:00,0,0
3/24/25,01:00:00,3/24/25,02:00:00,0,0
3/24/25,02:00:00,3/24/25,03:00:00,0,0
3/24/25,03:00:00,3/24/25,04:00:00,0,0
3/24/25,04:00:00,3/24/25,05:00:00,0,0
3/24/25,05:00:00,3/24/25,06:00:00,0,0
3/24/25,06:00:00,3/24/25,07:00:00,0,0
3/24/25,07:00:00,3/24/25,08:00:00,0,0
3/24/25,08:00:00,3/24/25,09:00:00,0,0
3/24/25,09:00:00,3/24/25,10:00:00,0,1
3/24/25,10:00:00,3/24/25,11:00:00,0,0
3/24/25,11:00:00,3/24/25,12:00:00,0,0
3/24/25,12:00:00,3/24/25,13:00:00,0,1
3/24/25,13:00:00,3/24/25,14:00:00,0,0
3/24/25,14:00:00,3/24/25,15:00:00,0,0
3/24/25,15:00:00,3/24/25,16:00:00,0,0
3/24/25,16:00:00,3/24/25,17:00:00,0,0
3/24/25,17:00:00,3/24/25,18:00:00,0,0
3/24/25,18:00:00,3/24/25,19:00:00,0,0
3/24/25,19:00:00,3/24/25,20:00:00,0,1
3/24/25,20:00:00,3/24/25,21:00:00,0,0
3/24/25,21:00:00,3/24/25,22:00:00,0,0
3/24/25,22:00:00,3/24/25,23:00:00,0,0
3/24/25,23:00:00,3/24/25,24:00:00,186,0
3/25/25,00:00:00,3/25/25,01:00:00,0,0
3/25/25,01:00:00,3/25/25,02:00:00,0,0
3/25/25,02:00:00,3/25/25,03:00:00,0,0
3/25/25,03:00:00,3/25/25,04:00:00,0,0
3/25/25,04:00:00,3/25/25,05:00:00,0,0
3/25/25,05:00:00,3/25/25,06:00:00,0,0
3/25/25,06:00:00,3/25/25,07:00:00,0,0
3/25/25,07:00:00,3/25/25,08:00:00,0,0
3/25/25,08:00:00,3/25/25,09:00:00,0,0
3/25/25,09:00:00,3/25/25,10:00:00,0,0
3/25/25,10:00:00,3/25/25,11:00:00,0,0
3/25/25,11:00:00,3/25/25,12:00:00,0,0
3/25/25,12:00:00,3/25/25,13:00:00,0,0
3/25/25,13:00:00,3/25/25,14:00:00,0,0
3/25/25,14:00:00,3/25/25,15:00:00,0,1
3/25/25,15:00:00,3/25/25,16:00:00,0,0
3/25/25,16:00:00,3/25/25,17:00:00,0,0
3/25/25,17:00:00,3/25/25,18:00:00,0,0
3/25/25,18:00:00,3/25/25,19:00:00,0,0
3/25/25,19:00:00,3/25/25,20:00:00,0,0
3/25/25,20:00:00,3/25/25,21:00:00,0,0
3/25/25,21:00:00,3/25/25,22:00:00,0,0
3/25/25,22:00:00,3/25/25,23:00:00,0,0
3/25/25,23:00:00,3/25/25,24:00:00,65,0
